"keep","Species","ID","site","acc","Species.no.ssp","code","new.code","family","group","nat.inv","appendage type","appendage","disp.cat.all","disp.cat.nat","morph.mass.mg","chem.mass.mg","set.time.mpsec","prop.C","prop.N","height.cm","shape","size.mm","width","coat.perm.perc","E.S","coat.thick","fruit.thick","both.thick","coat.thick.per.width","wing.loading","ldd.all","ldd.natural","mucilage","fleshy.end","starchy.end","smooth.coarse","AI","oil.prop.kew","prot.prop.kew","carb.prop.kew"
"keep","Stephanomeria exigua","CBG-23446","CBG","CBG","Stephanomeria exigua","STEEXI","STEEXI","Asteraceae","forb","native","elongated appendage","none","wind","wind",5.2771,5.2771,187.19050588,0.479165644171779,0.0278895705521472,105,0.12058785,3.2460423,0.73119041,125.517603449336,1,0.0126,0.0444,0.057,0.0779550705540572,0.624904392150307,5,5,0,NA,NA,1,0.0439,NA,NA,NA
"keep","Stipa capensis","MD-12","MD","MD","Stipa capensis","STICAP","STICAP","Poaceae","grass","invasive","elongated appendage","awn","adhesive","adhesive",34.6,8.2285,145.81722722,0.436613039796782,0.0164690939881456,15.9449573,0.167421456,5.6057932,0.74005334,56.7597007947639,0.484539300594582,0,0,0.01,0.0135125395150571,3.03316884090521,6,6,0,1,1,1,0.0641,NA,NA,NA
"keep","Streptanthella longirostris","DW-22","DW","DW","Streptanthella longirostris","STRLON","STRLON","Brassicaceae","forb","native","no appendage","none","unknown","unknown",1.4438,1.4438,130.28884148,0.487796201386795,0.0322821826952065,40,0.065855149,1.4978325,0.68244439,62.9651137883962,1,0.0496,0,0.0496,0.0726799146227871,0.506764744235644,2,2,0,NA,NA,1,0.0583,NA,NA,NA
"keep","Streptanthus insignis","CBG-22705","CBG","CBG","Streptanthus insignis","STRINS","STRINS","Brassicaceae","forb","native","flat appendage","wing","wind","wind",4.8087,4.8087,188.23572654,0.511237738026544,0.0351240623196769,36,0.074035004,1.885585,0.62926689,164.315955237538,1,0.0094,0,0.0094,0.0149380177940079,0.898207931443328,5,5,1,NA,NA,0,0.1131,NA,NA,NA
"keep","Streptanthus polygaloides","CBG-21247","CBG","CBG","Streptanthus polygaloides","STRPOL","STRPOL","Brassicaceae","forb","native","no appendage","none","unassisted","unassisted",2.1318,2.1318,160.7347348,0.565049887351142,0.0408046346958481,50,0.08607488,1.3072798,0.36781094,63.0957339239346,1,0.0144,0,0.0144,0.0391505483768373,0.917012020901439,2,2,0,NA,NA,0,0.3346,NA,NA,NA
"keep","Stylocline micropoides","SD-22","SD","SD","Stylocline micropoides","STYMIC","STYMIC","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",1.064,1.064,136.5761436,0.546947150870977,0.0513610865072335,8,0.069453891,1.1255899,0.49632322,34.3343676282009,1,0,0.0068,0.0068,0.0137007492818893,0.690382105212779,5,5,0,NA,NA,0,0.1157,NA,NA,NA
"combine","Thysanocarpus curvipes","CBG-22609","MCL/CBG","CBG","Thysanocarpus curvipes","THYCUR","THYCUR","Brassicaceae","forb","native","flat appendage","wing","wind","wind",NA,NA,106.740265352,NA,NA,36.6,0.109505502,5.65453925,1.39147738,NA,NA,NA,NA,NA,NA,0.272241466762502,5,5,NA,NA,NA,0,0.2016,NA,NA,NA
"combine","Thysanocarpus curvipes","MCL-EE-49","MCL/CBG","MCL-EE","Thysanocarpus curvipes","THYCUR","THYCUR","Brassicaceae","forb","native","flat appendage","wing","wind","wind",NA,NA,NA,0.445615006150062,0.0122662976629766,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,0,0.5647,NA,NA,NA
"combine","Thysanocarpus curvipes","MCL-ML-24","MCL/CBG","MCL-ML","Thysanocarpus curvipes","THYCUR","THYCUR","Brassicaceae","forb","native","flat appendage","wing","wind","wind",13.59,6.2866,NA,NA,NA,36.6,NA,NA,NA,106.840356338669,1,0.01,0.0192,0.0292,NA,0.272241466762502,5,5,0,1,0,0,0.5647,NA,NA,NA
"keep","Tidestromia suffruticosa var. oblongifolia","CBG-24132","CBG","CBG","Tidestromia suffruticosa var. oblongifolia","TIDSUFO","TIDSUF","Amaranthaceae","forb","native","no appendage","none","unknown","unknown",4.7804,4.7804,224.66617692,0.470626535626536,0.0365970515970516,35,0.019606816,1.17433605,0.77550499,50.8932872215676,2.58812001978096,0.0086,0,0.0086,0.0110895482439127,1.58626576037193,2,2,0,1,1,0,0.0392,NA,NA,NA
"keep","Trichoptilium incisum","CBG-19959","CBG","CBG","Trichoptilium incisum","TRIINC","TRIINC","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",6.2464,3.8929,163.2845826,0.492938483547926,0.0339113018597997,15,0.090666536,2.57024505,0.86413411,131.969920194843,1,0.01,0.0206,0.0306,0.0354111701481151,0.273410443097112,5,5,0,NA,NA,1,0.0325,NA,NA,NA
"keep","Trichostema austromontanum ssp. austromontanum","CBG-24960","CBG","CBG","Trichostema austromontanum ssp. austromontanum","TRIAUSA","TRIAUS","Lamiaceae","forb","native","no appendage","none","unassisted","unassisted",3.0974,3.0974,175.05144074,0.504719175805916,0.0295879029577933,50,0.027323323,1.3648887,0.88629139,106.661862918124,0.79731838571254,0.0682,0,0.0682,0.0769498618281737,0.905224571387242,2,2,0,NA,NA,1,0.4158,NA,NA,NA
"keep","Trichostema lanceolatum","CBG-21779","CBG","CBG","Trichostema lanceolatum","TRILAN","TRILAN","Lamiaceae","forb","native","no appendage","none","unassisted","unassisted",17.85,17.85,186.2639175,0.504540399084069,0.026368989205103,100,0.015203699,2.4904789,1.8390549,40.7854393300922,0.696518355944285,0.1226,0,0.1226,0.0666646765140073,1.56566196837093,2,2,0,NA,NA,1,0.1444,NA,NA,NA
"keep","Trifolium albopurpureum","MCL-EE-50","MCL","MCL-EE","Trifolium albopurpureum","TRIALB","TRIALB","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",22.6,22.6,223.61081896,0.457014294996751,0.0499220272904483,15.464285715,0.049395339,2.34202515,1.15661036,64.8546537690234,0.967488087201245,0.043,0,0.043,0.037177602317171,2.50902817167916,1,1,0,0,0,0,0.5647,NA,NA,NA
"keep","Trifolium depauperatum","CP-21","CP","CP","Trifolium depauperatum","TRIDEP","TRIDEP","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",12.69,12.69,223.9420217,0.437908496732026,0.0370494864612512,17.78,0.016127056,1.53328415,1.0724127,3.45644087889686,0.98607702977211,0.0286,0,0.0286,0.0266688374727379,2.42513833034902,1,1,0,0,0,1,0.1893,NA,NA,NA
"combine","Trifolium fucatum","MCL-EE-71","MCL","MCL-EE","Trifolium fucatum","TRIFUC","TRIFUC","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",NA,NA,NA,0.416624787775891,0.0266519524617997,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,0.5647,NA,NA,NA
"combine","Trifolium fucatum","MCL-ML-41","MCL","MCL-ML","Trifolium fucatum","TRIFUC","TRIFUC","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",51.1,51.1,225.6863751,NA,NA,24.7,0.033546111,2.6500114,1.5465785,51.645151800012,0.969824080155124,0.0384,0,0.0384,0.0248290015670074,3.13101379824914,1,1,0,0,0,1,0.5647,NA,NA,NA
"combine","Trifolium gracilentum","CP-9","CP/MCL","CP","Trifolium gracilentum","TRIGRA","TRIGRA","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",14.83,14.83,214.02046174,NA,NA,9.228333335,0.024672902,1.83683905,1.1521787,74.6270915572578,0.980952420402948,0.0348,0,0.0348,0.030203648097296,2.14416745823507,1,1,0,0,0,0,0.1893,NA,NA,NA
"combine","Trifolium gracilentum","MCL-EE-52","CP/MCL","MCL-EE","Trifolium gracilentum","TRIGRA","TRIGRA","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",NA,NA,NA,0.397250615763547,0.0313269704433498,9.228333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0.5647,NA,NA,NA
"combine","Trifolium hirtum","MCL-EE-53","MCL/SFREC","MCL-EE","Trifolium hirtum","TRIHIR","TRIHIR","Fabaceae","forb","invasive","no appendage","none","human","animal",NA,NA,NA,0.415070197830249,0.0322271857051691,15.274759625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,NA,NA,NA,1,NA,0.05,0.36,0.6
"combine","Trifolium hirtum","SFREC-12","MCL/SFREC","SFREC","Trifolium hirtum","TRIHIR","TRIHIR","Fabaceae","forb","invasive","no appendage","none","human","animal",52.12,30.48,247.18742854,NA,NA,15.274759625,0.014113514,2.06949055,1.4712436,6.65803855883256,0.951074037839748,0.0372,0,0.0372,0.0252847319097939,0.78254028310782,7,6,0,0,0,1,0.54,0.05,0.36,0.6
"keep","Trifolium microcephalum","CBG-22398","CBG","CBG","Trifolium microcephalum","TRIMIC","TRIMIC","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",9.1815,9.1815,271.33102472,0.455049234135667,0.0570404814004376,10.925,0.029339154,1.58646175,0.94833184,37.2420188795218,1,0.0274,0,0.0274,0.028892839873435,1.87918784732995,1,1,0,0,0,0,0.2197,NA,NA,NA
"combine","Trifolium willdenovii","MCL-EE-72","MCL","MCL-EE","Trifolium willdenovii","TRIWIL","TRIWIL","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",NA,NA,NA,0.412323379461034,0.0408630735615441,24.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0.5647,NA,NA,NA
"combine","Trifolium willdenovii","MCL-ML-42","MCL","MCL-ML","Trifolium willdenovii","TRIWIL","TRIWIL","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",20.01,20.01,274.78183492,NA,NA,24.65,0.029070834,1.9010952,1.1300214,78.4144876352743,0.987370696781749,0.026,0,0.026,0.0230084138229595,2.78935836226497,1,1,0,0,0,0,0.5527,NA,NA,NA
"keep","Tropidocarpum gracile","CP-10","CP","CP","Tropidocarpum gracile","TROGRA","TROGRA","Brassicaceae","forb","native","no appendage","none","unassisted","unassisted",2.3154,2.3154,205.00471224,0.494738154613466,0.0333073566084788,27.5,0.071826593,1.29398553,0.46530299,392.393362087976,0.940458708220033,0.0138,0,0.0138,0.0296580943956539,0.970572887332693,1,1,1,1,0,0,0.2142,NA,NA,NA
"keep","Uropappus lindleyi","CP-22","CP","CP","Uropappus lindleyi","UROLIN","UROLIN","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",19.55,19.87,165.24366122,NA,NA,18.8949275366667,0.187647104,9.564561333,0.775505033,96.3704435355865,1,0,0.1096,0.1096,0.141327258155912,0.294810662790467,5,5,0,NA,NA,1,0.1901,NA,NA,NA
"combine","Uropappus lindleyi","MCL-EE-73","MCL","MCL-EE","Uropappus lindleyi","UROLIN","UROLIN","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",NA,NA,NA,0.443190266982089,0.0217100371747212,18.8949275366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,1,NA,NA,NA,NA
"combine","Uropappus lindleyi","MCL-ML-25","MCL","MCL-ML","Uropappus lindleyi","UROLIN","UROLIN","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",17.4,16.44,194.36351606,NA,NA,18.8949275366667,0.195065582,10.7462828,0.67801297,100.497909368054,1,0,0.06,0.06,0.0884938823515426,0.227345111865816,5,5,0,NA,NA,1,0.5527,NA,NA,NA
"combine","Vicia villosa","MCL-EE-57","MCL","MCL-EE","Vicia villosa","VICVIL","VICVIL","Fabaceae","forb","invasive","no appendage","none","ballistic","ballistic",NA,NA,NA,0.392607868020305,0.0282011421319797,56.355576925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,0,NA,0.01,0.3,0.69
"combine","Vicia villosa","MCL-ML-31","MCL","MCL-ML","Vicia villosa","VICVIL","VICVIL","Fabaceae","forb","invasive","no appendage","none","ballistic","ballistic",350.77,350.77,335.12162736,NA,NA,56.355576925,0.007833353,4.0968822,3.2305322,14.5163922050233,0.979401758073963,0.1116,0,0.1116,0.0345453916230892,7.8317239580074,2,2,0,0,1,0,0.5647,0.01,0.3,0.69
"keep","Volutaria tubuliflora","DW-23","DW","DW","Volutaria tubuliflora","VOLTUB","VOLTUB","Asteraceae","forb","invasive","elongated appendage","pappus","human","wind",11.283,8.93014285714286,150.253039198,0.495817893065114,0.0316146109052409,150,0.087855888,3.116791389,1.0093874,120.029488958362,1,0.04,0.0214,0.0614,0.0608289740886403,0.421277315958323,7,5,0,NA,NA,1,0.0572,NA,NA,NA
"combine","Xanthisma gracile","GRIN-W6-30964","GRIN","GRIN","Xanthisma gracile","XANGRA","XANGRA","Asteraceae","forb","native","elongated appendage","plume","wind","wind",2.6038,2.6038,128.1054335,NA,NA,21.65,0.115161203,2.098611679,0.525444214,NA,1,0.0078,0.0398,0.0476,0.0905900164693792,0.2179485037523,5,5,0,NA,NA,1,0.0644,NA,NA,NA
"combine","Xanthisma gracile","GRIN-W6-43852","GRIN","GRIN","Xanthisma gracile","XANGRA","XANGRA","Asteraceae","forb","native","elongated appendage","plume","wind","wind",NA,2.1837,105.495072754,0.508647450110865,0.0332178492239468,21.65,NA,NA,NA,71.3221780999673,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,1,0.1599,NA,NA,NA
"keep","Zeltnera trichantha","MCL-ML-13","MCL","MCL-ML","Zeltnera trichantha","ZELTRI","ZELTRI","Gentianaceae","forb","native","no appendage","none","wind","wind",0.2842,0.2842,144.98451502,0.542019230769231,0.0471212121212121,6.825,0.015437114,0.57165798,0.4209884,417.262435277141,0.763584228661668,0.0072,0,0.0072,0.0171026090030034,0.399339990198887,5,5,0,1,0,1,0.5647,NA,NA,NA
